sample,syst,bin,ratio
ttHH,uphfstats1,13,0.5633923549909415
ttHH,uphfstats1,14,0.5602203820333028
ttHH,uphfstats1,15,0.46607402106820917
ttHH,uphfstats1,16,0.13671107338515912
ttHH,downhfstats1,4,0.8848521216825435
ttHH,downhfstats1,5,0.8575789916541634
ttHH,downhfstats1,6,0.8354682704411549
ttHH,downhfstats1,7,0.8107929662825528
ttHH,downhfstats1,8,0.7877615718420731
ttHH,downhfstats1,9,0.7588672220463873
ttHH,downhfstats1,10,0.7269044090229162
ttHH,downhfstats1,11,0.6908558481291195
ttHH,downhfstats1,12,0.682667175646666
ttHH,downhfstats1,13,0.6837071718110046
ttHH,downhfstats1,14,0.6523348303745462
ttHH,downhfstats1,15,0.5458863222386791
ttHH,downhfstats1,16,0.16839279357006973
ttHH,uphfstats2,4,0.8558579793071842
ttHH,uphfstats2,5,0.8242225405773103
ttHH,uphfstats2,6,0.7989741094231407
ttHH,uphfstats2,7,0.7721134507917348
ttHH,uphfstats2,8,0.7480291656640751
ttHH,uphfstats2,9,0.7189178516763468
ttHH,uphfstats2,10,0.6885953783363893
ttHH,uphfstats2,11,0.6535330586432885
ttHH,uphfstats2,12,0.6453298811923428
ttHH,uphfstats2,13,0.646831804723983
ttHH,uphfstats2,14,0.6284782391815474
ttHH,uphfstats2,15,0.5213048730261566
ttHH,uphfstats2,16,0.15211347111037934
ttHH,downhfstats2,4,0.8216086234254063
ttHH,downhfstats2,5,0.7856521761888398
ttHH,downhfstats2,6,0.7570565850182595
ttHH,downhfstats2,7,0.7281881035045138
ttHH,downhfstats2,8,0.7027625212268884
ttHH,downhfstats2,9,0.6737637355905284
ttHH,downhfstats2,10,0.6424167562874598
ttHH,downhfstats2,11,0.608922570786533
ttHH,downhfstats2,12,0.6016174890040099
ttHH,downhfstats2,13,0.594520993556831
ttHH,downhfstats2,14,0.5803247283456816
ttHH,downhfstats2,15,0.48711630365248104
ttHH,downhfstats2,16,0.15049518355797376
ttHH,upcferr1,4,0.808556735309786
ttHH,upcferr1,5,0.76229469573872
ttHH,upcferr1,6,0.7214593132168869
ttHH,upcferr1,7,0.681632470458342
ttHH,upcferr1,8,0.6461933343154996
ttHH,upcferr1,9,0.6066568575346033
ttHH,upcferr1,10,0.5673611110828749
ttHH,upcferr1,11,0.5274153957603012
ttHH,upcferr1,12,0.5061946153061442
ttHH,upcferr1,13,0.4978967593834049
ttHH,upcferr1,14,0.43676956440404513
ttHH,upcferr1,15,0.38395656648712745
ttHH,upcferr1,16,0.166653234410746
ttHH,downcferr1,4,0.863698278887515
ttHH,downcferr1,5,0.8402865455673458
ttHH,downcferr1,6,0.8249979657248462
ttHH,downcferr1,7,0.8080361337388563
ttHH,downcferr1,8,0.7927192025349352
ttHH,downcferr1,9,0.7733640494557958
ttHH,downcferr1,10,0.7500394563322694
ttHH,downcferr1,11,0.721045183041302
ttHH,downcferr1,12,0.7225070102744973
ttHH,downcferr1,13,0.7158291344344715
ttHH,downcferr1,14,0.7833310306528333
ttHH,downcferr1,15,0.6158557584307293
ttHH,downcferr1,16,0.13158323764935284
ttHH,upcferr2,4,0.8216891611167031
ttHH,upcferr2,5,0.7803651675974312
ttHH,upcferr2,6,0.7449234406940618
ttHH,upcferr2,7,0.709668094210758
ttHH,upcferr2,8,0.6781873746851551
ttHH,upcferr2,9,0.642582051784989
ttHH,upcferr2,10,0.6064748408214549
ttHH,upcferr2,11,0.5684126555321858
ttHH,upcferr2,12,0.5527980975033994
ttHH,upcferr2,13,0.5467197985049094
ttHH,upcferr2,14,0.49603149457874485
ttHH,upcferr2,15,0.4316329653349224
ttHH,upcferr2,16,0.13749744075686188
ttHH,downcferr2,4,0.8487223189356794
ttHH,downcferr2,5,0.8188282242266365
ttHH,downcferr2,6,0.7959879882375371
ttHH,downcferr2,7,0.7719763182712966
ttHH,downcferr2,8,0.7504927247476173
ttHH,downcferr2,9,0.7247983978541391
ttHH,downcferr2,10,0.6964534066547851
ttHH,downcferr2,11,0.6639823551728348
ttHH,downcferr2,12,0.6584196592082608
ttHH,downcferr2,13,0.6584640570762806
ttHH,downcferr2,14,0.6618402886703804
ttHH,downcferr2,15,0.5319661913335774
ttHH,downcferr2,16,0.15807305426985507
ttHH,JESup,4,0.8668586531340955
ttHH,JESup,5,0.8396021214984193
ttHH,JESup,6,0.8163257776463992
ttHH,JESup,7,0.7917136021065047
ttHH,JESup,8,0.7704351595255867
ttHH,JESup,9,0.7432966890864305
ttHH,JESup,10,0.7139935669493906
ttHH,JESup,11,0.6848820459984218
ttHH,JESup,12,0.671458453813638
ttHH,JESup,13,0.6590389127135245
ttHH,JESup,14,0.6562058988626052
ttHH,JESup,15,0.6827349368639912
ttHH,JESup,16,0.18192501533819166
ttHH,JESdown,4,0.8161693102483517
ttHH,JESdown,5,0.7782080334526958
ttHH,JESdown,6,0.7482238791851891
ttHH,JESdown,7,0.7164364605075152
ttHH,JESdown,8,0.6895347835161603
ttHH,JESdown,9,0.6593527245861276
ttHH,JESdown,10,0.6266221773329455
ttHH,JESdown,11,0.5941250852487153
ttHH,JESdown,12,0.5775865839471876
ttHH,JESdown,13,0.5752247487244415
ttHH,JESdown,14,0.5563904133370857
ttHH,JESdown,15,0.302607819468901
ttHH,JERup,4,0.8405481255176872
ttHH,JERup,5,0.8070220000508779
ttHH,JERup,6,0.7802506408879253
ttHH,JERup,7,0.7528261451833786
ttHH,JERup,8,0.7275327019226825
ttHH,JERup,9,0.6986440002887356
ttHH,JERup,10,0.6668443271436562
ttHH,JERup,11,0.6317712883885358
ttHH,JERup,12,0.6302033932623556
ttHH,JERup,13,0.623325574578634
ttHH,JERup,14,0.5956727853822512
ttHH,JERup,15,0.5150221145397265
ttHH,JERup,16,0.15230546054357907
ttHH,JERdown,4,0.8407934199125324
ttHH,JERdown,5,0.8075853232243156
ttHH,JERdown,6,0.7805513826499286
ttHH,JERdown,7,0.7528802215150708
ttHH,JERdown,8,0.728764207673718
ttHH,JERdown,9,0.699857314797012
ttHH,JERdown,10,0.6691861471845109
ttHH,JERdown,11,0.6420966724340327
ttHH,JERdown,12,0.6188406972211257
ttHH,JERdown,13,0.61735620460754
ttHH,JERdown,14,0.597480541548666
ttHH,JERdown,15,0.3309646697294858
ttSL,nominal,4,0.8909021480741979
ttSL,nominal,5,0.8642482937716107
ttSL,nominal,6,0.8351771113090686
ttSL,nominal,7,0.8030222912411821
ttSL,nominal,8,0.7674163920352334
ttSL,nominal,9,0.7382680688483384
ttSL,nominal,10,0.7029322320605074
ttSL,nominal,11,0.6796302159957431
ttSL,nominal,12,0.7050074533203827
ttSL,nominal,13,0.6557805911307152
ttSL,nominal,14,0.6156421893565396
ttSL,nominal,15,0.0
ttSL,nominal,16,1.028146719222854
ttSL,uphf,4,0.9120591683036382
ttSL,uphf,5,0.9044357800127807
ttSL,uphf,6,0.8957242386094331
ttSL,uphf,7,0.8827628512938476
ttSL,uphf,8,0.8662656804657869
ttSL,uphf,9,0.8506640991137068
ttSL,uphf,10,0.8301592880999338
ttSL,uphf,11,0.8448758963761792
ttSL,uphf,12,0.8889841715724655
ttSL,uphf,13,0.8509887992765138
ttSL,uphf,14,0.764590579543584
ttSL,uphf,15,0.0
ttSL,uphf,16,1.266055683679708
ttSL,downhf,4,0.8780285319844691
ttSL,downhf,5,0.8354128838884212
ttSL,downhf,6,0.7898334065984012
ttSL,downhf,7,0.7430062046396988
ttSL,downhf,8,0.693102437610188
ttSL,downhf,9,0.6540369429269878
ttSL,downhf,10,0.6092280434697362
ttSL,downhf,11,0.5629451404293182
ttSL,downhf,12,0.5816893899545919
ttSL,downhf,13,0.5255841026824005
ttSL,downhf,14,0.5187980145738889
ttSL,downhf,15,0.0
ttSL,downhf,16,0.8686269139209581
ttSL,uplf,4,1.0352509981374691
ttSL,uplf,5,1.01219213351777
ttSL,uplf,6,0.98447755552751
ttSL,uplf,7,0.9531075047494867
ttSL,uplf,8,0.9152057176641544
ttSL,uplf,9,0.8885254886022059
ttSL,uplf,10,0.8411945908635591
ttSL,uplf,11,0.8131808463491591
ttSL,uplf,12,0.8391376562637307
ttSL,uplf,13,0.7912260027431657
ttSL,uplf,14,0.7035911588393741
ttSL,uplf,15,0.0
ttSL,uplf,16,1.2826470887219894
ttSL,downlf,4,0.7727430762010842
ttSL,downlf,5,0.7448756089862537
ttSL,downlf,6,0.7158876140243238
ttSL,downlf,7,0.6842349036961543
ttSL,downlf,8,0.6513686713710249
ttSL,downlf,9,0.6210959168157509
ttSL,downlf,10,0.595697117259483
ttSL,downlf,11,0.5784967717917117
ttSL,downlf,12,0.595642019958293
ttSL,downlf,13,0.5524535529298809
ttSL,downlf,14,0.5505696414100305
ttSL,downlf,15,0.0
ttSL,downlf,16,0.8467556019454243
ttSL,uplfstats1,4,0.9487667915216486
ttSL,uplfstats1,5,0.9413153812044067
ttSL,uplfstats1,6,0.931086138565315
ttSL,uplfstats1,7,0.9160949379973221
ttSL,uplfstats1,8,0.8959804878951735
ttSL,uplfstats1,9,0.8830736750799438
ttSL,uplfstats1,10,0.8560580704247639
ttSL,uplfstats1,11,0.8538666950258136
ttSL,uplfstats1,12,0.9162913441826362
ttSL,uplfstats1,13,0.881830765849468
ttSL,uplfstats1,14,0.8063712292742737
ttSL,uplfstats1,15,0.0
ttSL,uplfstats1,16,1.5884887613154568
ttSL,downlfstats1,4,0.8354402981834687
ttSL,downlfstats1,5,0.7924186457969049
ttSL,downlfstats1,6,0.7481383350821523
ttSL,downlfstats1,7,0.7030269411656652
ttSL,downlfstats1,8,0.6565250661250105
ttSL,downlfstats1,9,0.6164961862937558
ttSL,downlfstats1,10,0.5767562602404354
ttSL,downlfstats1,11,0.540531493398899
ttSL,downlfstats1,12,0.5413921880861291
ttSL,downlfstats1,13,0.48741257374900687
ttSL,downlfstats1,14,0.47352445660842724
ttSL,downlfstats1,15,0.0
ttSL,downlfstats1,16,0.6685628522980509
ttSL,uplfstats2,4,0.9380201125759144
ttSL,uplfstats2,5,0.9280319859027643
ttSL,uplfstats2,6,0.9154832951400169
ttSL,uplfstats2,7,0.8984954309411697
ttSL,uplfstats2,8,0.876583515753892
ttSL,uplfstats2,9,0.8610916702159848
ttSL,uplfstats2,10,0.8340667314692369
ttSL,uplfstats2,11,0.8305682627540836
ttSL,uplfstats2,12,0.8852052811600325
ttSL,uplfstats2,13,0.8411732182871474
ttSL,uplfstats2,14,0.7756951844911473
ttSL,uplfstats2,15,0.0
ttSL,uplfstats2,16,1.4794449070577218
ttSL,downlfstats2,4,0.8445031803141807
ttSL,downlfstats2,5,0.8032190175386091
ttSL,downlfstats2,6,0.7603241756545268
ttSL,downlfstats2,7,0.716174448467362
ttSL,downlfstats2,8,0.6703911169357154
ttSL,downlfstats2,9,0.6315574823987788
ttSL,downlfstats2,10,0.5912843630562256
ttSL,downlfstats2,11,0.5550354614128088
ttSL,downlfstats2,12,0.5604002214034813
ttSL,downlfstats2,13,0.5112494301838512
ttSL,downlfstats2,14,0.4893537702273318
ttSL,downlfstats2,15,0.0
ttSL,downlfstats2,16,0.7166976127304344
ttSL,uphfstats1,4,0.8666585813109803
ttSL,uphfstats1,5,0.8394246313138167
ttSL,uphfstats1,6,0.8100756146084911
ttSL,uphfstats1,7,0.7777362507449743
ttSL,uphfstats1,8,0.7423670449631797
ttSL,uphfstats1,9,0.7128719951506322
ttSL,uphfstats1,10,0.6787579778820566
ttSL,uphfstats1,11,0.6566488814737118
ttSL,uphfstats1,12,0.6819630837556763
ttSL,uphfstats1,13,0.6275486684391967
ttSL,uphfstats1,14,0.5863245534420272
ttSL,uphfstats1,15,0.0
ttSL,uphfstats1,16,0.9900999576453724
ttSL,downhfstats1,4,0.9134960849605424
ttSL,downhfstats1,5,0.8874831834889247
ttSL,downhfstats1,6,0.8587626662414568
ttSL,downhfstats1,7,0.8268536234843615
ttSL,downhfstats1,8,0.7911274240270157
ttSL,downhfstats1,9,0.762332798016808
ttSL,downhfstats1,10,0.7260306695956282
ttSL,downhfstats1,11,0.701783461211518
ttSL,downhfstats1,12,0.726525982185048
ttSL,downhfstats1,13,0.6841218305289238
ttSL,downhfstats1,14,0.6458518249896679
ttSL,downhfstats1,15,0.0
ttSL,downhfstats1,16,1.062298886854774
ttSL,uphfstats2,4,0.8985104268270577
ttSL,uphfstats2,5,0.8725698555247976
ttSL,uphfstats2,6,0.844088038951489
ttSL,uphfstats2,7,0.8124587508236711
ttSL,uphfstats2,8,0.7774156107355978
ttSL,uphfstats2,9,0.7482911380575462
ttSL,uphfstats2,10,0.7151680083485474
ttSL,uphfstats2,11,0.6898580111327781
ttSL,uphfstats2,12,0.7152683545928149
ttSL,uphfstats2,13,0.6701984888674646
ttSL,uphfstats2,14,0.6506331110478512
ttSL,uphfstats2,15,0.0
ttSL,uphfstats2,16,1.0333744228804385
ttSL,downhfstats2,4,0.880632389079777
ttSL,downhfstats2,5,0.8532594944945139
ttSL,downhfstats2,6,0.823631159557792
ttSL,downhfstats2,7,0.7909688920943206
ttSL,downhfstats2,8,0.7549212162186417
ttSL,downhfstats2,9,0.7257097815380051
ttSL,downhfstats2,10,0.6884972312661667
ttSL,downhfstats2,11,0.6674346280469952
ttSL,downhfstats2,12,0.6924155824760925
ttSL,downhfstats2,13,0.6398004651896058
ttSL,downhfstats2,14,0.5816319471882977
ttSL,downhfstats2,15,0.0
ttSL,downhfstats2,16,1.0164210312662285
ttSL,upcferr1,4,0.7988378739705492
ttSL,upcferr1,5,0.7590381519965206
ttSL,upcferr1,6,0.7180915414508364
ttSL,upcferr1,7,0.6751991059229845
ttSL,upcferr1,8,0.6310476792995757
ttSL,upcferr1,9,0.5909130911392225
ttSL,upcferr1,10,0.5485728732946941
ttSL,upcferr1,11,0.5291761153476793
ttSL,upcferr1,12,0.5292897262654433
ttSL,upcferr1,13,0.5484232555845704
ttSL,upcferr1,14,0.444235664256808
ttSL,upcferr1,15,0.0
ttSL,upcferr1,16,1.0795938564682714
ttSL,downcferr1,4,0.9639056879441673
ttSL,downcferr1,5,0.9489750656016247
ttSL,downcferr1,6,0.9304122591323646
ttSL,downcferr1,7,0.9071340903992774
ttSL,downcferr1,8,0.8793776380395648
ttSL,downcferr1,9,0.8640319857879875
ttSL,downcferr1,10,0.8367385429547802
ttSL,downcferr1,11,0.812878836467013
ttSL,downcferr1,12,0.8453504958895942
ttSL,downcferr1,13,0.73643140373968
ttSL,downcferr1,14,0.8578595779801772
ttSL,downcferr1,15,0.0
ttSL,downcferr1,16,0.9195461347366656
ttSL,upcferr2,4,0.8349239864478835
ttSL,upcferr2,5,0.8001288099618044
ttSL,upcferr2,6,0.763551727743972
ttSL,upcferr2,7,0.7246739527349265
ttSL,upcferr2,8,0.6838034144916298
ttSL,upcferr2,9,0.6473983266003671
ttSL,upcferr2,10,0.6079819444192828
ttSL,upcferr2,11,0.5862454511722455
ttSL,upcferr2,12,0.5940795166159539
ttSL,upcferr2,13,0.5914858685860398
ttSL,upcferr2,14,0.5035990395408374
ttSL,upcferr2,15,0.0
ttSL,upcferr2,16,0.9965410502272248
ttSL,downcferr2,4,0.9156782516971292
ttSL,downcferr2,5,0.8930787547229522
ttSL,downcferr2,6,0.8677322262798036
ttSL,downcferr2,7,0.8384709013546346
ttSL,downcferr2,8,0.8056992255750016
ttSL,downcferr2,9,0.7813638223631105
ttSL,downcferr2,10,0.7478982985682382
ttSL,downcferr2,11,0.7250441633289935
ttSL,downcferr2,12,0.7589182415866591
ttSL,downcferr2,13,0.6687614565604116
ttSL,downcferr2,14,0.6911768725888691
ttSL,downcferr2,15,0.0
ttSL,downcferr2,16,0.9886579808890738
ttSL,JESup,4,0.9117388662321725
ttSL,JESup,5,0.8889613700903349
ttSL,JESup,6,0.8622588910651051
ttSL,JESup,7,0.8330585261796866
ttSL,JESup,8,0.8007453893414872
ttSL,JESup,9,0.7758948756940148
ttSL,JESup,10,0.7274660882522328
ttSL,JESup,11,0.7173722720504538
ttSL,JESup,12,0.7376088435588755
ttSL,JESup,13,0.7872774662249921
ttSL,JESup,14,0.6348101320823544
ttSL,JESup,15,0.0
ttSL,JESup,16,0.9321532614983727
ttSL,JESdown,4,0.8699584029460264
ttSL,JESdown,5,0.8395667496389441
ttSL,JESdown,6,0.8070928640637919
ttSL,JESdown,7,0.7712656368549685
ttSL,JESdown,8,0.7349019953910099
ttSL,JESdown,9,0.7112023535630764
ttSL,JESdown,10,0.649652541349386
ttSL,JESdown,11,0.6514930444506158
ttSL,JESdown,12,0.681176457330972
ttSL,JESdown,13,0.8107414647741202
ttSL,JESdown,14,0.5808588210787053
ttSL,JESdown,15,0.0
ttSL,JESdown,16,0.9247138559599928
ttSL,JERup,4,0.8906458051507868
ttSL,JERup,5,0.8637130420908413
ttSL,JERup,6,0.8342423313287232
ttSL,JERup,7,0.8019145793295099
ttSL,JERup,8,0.7665793429647355
ttSL,JERup,9,0.7355845475674082
ttSL,JERup,10,0.7036267261628265
ttSL,JERup,11,0.6668558205354743
ttSL,JERup,12,0.7076598333930506
ttSL,JERup,13,0.6674567272632647
ttSL,JERup,14,0.623727389339009
ttSL,JERup,15,0.0
ttSL,JERup,16,1.028146719102126
ttSL,JERdown,4,0.8910178184964525
ttSL,JERdown,5,0.8647649729384443
ttSL,JERdown,6,0.8361468489307022
ttSL,JERdown,7,0.804524386609466
ttSL,JERdown,8,0.7682443053170814
ttSL,JERdown,9,0.7413939106304858
ttSL,JERdown,10,0.6958647479539769
ttSL,JERdown,11,0.6818656808858727
ttSL,JERdown,12,0.6801111361540749
ttSL,JERdown,13,0.842093013255903
ttSL,JERdown,14,0.6016679486201476
ttSL,JERdown,15,0.0
ttSL,JERdown,16,0.9688014413168533
ttDL,nominal,4,0.8216932183766112
ttDL,nominal,5,0.7902764191851214
ttDL,nominal,6,0.7591168110759076
ttDL,nominal,7,0.7276260714946662
ttDL,nominal,8,0.6948030938546234
ttDL,nominal,9,0.6660829482845816
ttDL,nominal,10,0.6119210478980838
ttDL,nominal,11,0.5400133785789052
ttDL,nominal,12,0.6996579079982477
ttDL,nominal,13,0.44615814711899165
ttDL,uphf,4,0.8707553125377235
ttDL,uphf,5,0.8606673769435602
ttDL,uphf,6,0.8497854587494911
ttDL,uphf,7,0.8351891949552241
ttDL,uphf,8,0.8194950585886382
ttDL,uphf,9,0.7999979352909508
ttDL,uphf,10,0.7695011917056505
ttDL,uphf,11,0.6849845807574977
ttDL,uphf,12,0.810478640397546
ttDL,uphf,13,0.6680029923280959
ttDL,downhf,4,0.7843387700033096
ttDL,downhf,5,0.736168095958826
ttDL,downhf,6,0.6899653925192889
ttDL,downhf,7,0.6464631839436314
ttDL,downhf,8,0.6023970352927053
ttDL,downhf,9,0.5683853805679216
ttDL,downhf,10,0.5024253766074175
ttDL,downhf,11,0.4226880592980538
ttDL,downhf,12,0.6234287109410486
ttDL,downhf,13,0.32062626923080995
ttDL,uplf,4,0.9645139579273456
ttDL,uplf,5,0.9330544979608566
ttDL,uplf,6,0.9010094724306069
ttDL,uplf,7,0.8680075401457941
ttDL,uplf,8,0.8356946399008967
ttDL,uplf,9,0.801596218348799
ttDL,uplf,10,0.7355267269580574
ttDL,uplf,11,0.6911054712988735
ttDL,uplf,12,0.8200414257948324
ttDL,uplf,13,0.4679895352321546
ttDL,downlf,4,0.7060978446838648
ttDL,downlf,5,0.6759185838420858
ttDL,downlf,6,0.6462592528230238
ttDL,downlf,7,0.6168689510751972
ttDL,downlf,8,0.5838020129317941
ttDL,downlf,9,0.5608539880280982
ttDL,downlf,10,0.5147031104413065
ttDL,downlf,11,0.4224272941861522
ttDL,downlf,12,0.6080795221091331
ttDL,downlf,13,0.42984752989898817
ttDL,uplfstats1,4,0.878313964278121
ttDL,uplfstats1,5,0.8643905357556165
ttDL,uplfstats1,6,0.8496184882795871
ttDL,uplfstats1,7,0.833881882510519
ttDL,uplfstats1,8,0.8151235655566259
ttDL,uplfstats1,9,0.800092381814165
ttDL,uplfstats1,10,0.7559052788961075
ttDL,uplfstats1,11,0.6818663592984412
ttDL,uplfstats1,12,0.9114107550904297
ttDL,uplfstats1,13,0.5979518371814926
ttDL,downlfstats1,4,0.7679978753952239
ttDL,downlfstats1,5,0.7218834875051903
ttDL,downlfstats1,6,0.6776964727774639
ttDL,downlfstats1,7,0.6343824187160171
ttDL,downlfstats1,8,0.5917423880227507
ttDL,downlfstats1,9,0.554141566546045
ttDL,downlfstats1,10,0.4956806351080435
ttDL,downlfstats1,11,0.4272917504386009
ttDL,downlfstats1,12,0.5373486658932269
ttDL,downlfstats1,13,0.33101699804644935
ttDL,uplfstats2,4,0.8703456686318326
ttDL,uplfstats2,5,0.8545182011996943
ttDL,uplfstats2,6,0.8379730591087494
ttDL,uplfstats2,7,0.8201977100156498
ttDL,uplfstats2,8,0.799991942123705
ttDL,uplfstats2,9,0.7827276498020221
ttDL,uplfstats2,10,0.7378616295223716
ttDL,uplfstats2,11,0.6612288033453103
ttDL,uplfstats2,12,0.8808893777860552
ttDL,uplfstats2,13,0.586296825127169
ttDL,downlfstats2,4,0.7743567806671161
ttDL,downlfstats2,5,0.7295111169856032
ttDL,downlfstats2,6,0.6863671065670531
ttDL,downlfstats2,7,0.6442179860905404
ttDL,downlfstats2,8,0.6021948738093282
ttDL,downlfstats2,9,0.56566879666919
ttDL,downlfstats2,10,0.5067915396279351
ttDL,downlfstats2,11,0.43995165324269875
ttDL,downlfstats2,12,0.5550629397716444
ttDL,downlfstats2,13,0.3356199612552038
ttDL,uphfstats1,4,0.79771123133099
ttDL,uphfstats1,5,0.7662284878787703
ttDL,uphfstats1,6,0.7350643050068123
ttDL,uphfstats1,7,0.7036665845201356
ttDL,uphfstats1,8,0.6705245395654688
ttDL,uphfstats1,9,0.6423632554226211
ttDL,uphfstats1,10,0.5894772796038334
ttDL,uphfstats1,11,0.5160259204007976
ttDL,uphfstats1,12,0.6784329636393546
ttDL,uphfstats1,13,0.4429233196640219
ttDL,downhfstats1,4,0.8441644095398781
ttDL,downhfstats1,5,0.8128991305537959
ttDL,downhfstats1,6,0.7818360960532422
ttDL,downhfstats1,7,0.7503307077494507
ttDL,downhfstats1,8,0.7178453020015303
ttDL,downhfstats1,9,0.6887786593976041
ttDL,downhfstats1,10,0.6336292655117195
ttDL,downhfstats1,11,0.5623208193297258
ttDL,downhfstats1,12,0.72037820393063
ttDL,downhfstats1,13,0.4490623156844091
